commit_hash,num_additions,num_deletions,filename
8711b0bea3172e34cf3d6bef6f3ad5bd7dd54911,44,44,Main.java
b656efa9fa7feeb89f061ace54f5829cf2efdb72,68,43,Main.java
bf90f6db9fdf556a1274b658a9e5ed482b24254b,1,1,Main.java
969bef29f06b5f62b49cc00bc967cc9cdf05c4c6,37,37,Main.java
a986d0e2d0f8cf8986d2c018832910c69037a72f,4,4,Main.java
dcb295a255eb3231b6f41cfd12b130d6d135cf2b,1,1,Main.java
b7a4867da241ae285644b6d2f343512a04393895,1,1,Main.java
90f72a69cc67e62e09e09db74f91407c6cf588ba,198,0,Main.java
